,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
32,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1481842800000,1636268400000,no,http://www.doubleclick.com,
33,German,,Website content is written in German.,language,1496358000000,1636268400000,no,http://de.wikipedia.org,
34,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1498604400000,1617260400000,no,https://google.com,
35,Facebook CDN,,This page has content that links to the Facebook content delivery network.,cdn,1504566000000,1539730800000,no,http://www.facebook.com,
36,HHVM,,HHVM is an open-source virtual machine designed for executing programs written in Hack and PHP.,Server,1510095600000,1550358000000,no,http://hhvm.com/,
37,SWFObject,,SWFObject is a small Javascript file used for embedding Adobe Flash content. The script can detect the Flash plug-in in all major web browsers (on Mac and PC) and is designed to make embedding Flash movies as easy as possible.,javascript,1519858800000,1636268400000,no,http://blog.deconcept.com/swfobject/,
38,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1528498800000,1636268400000,no,http://apple.com,
39,WebEx Panel,,WebEx system.,widgets,1529362800000,1576105200000,no,http://webex.com,
40,Japanese Yen,['Currency'],The website uses the ¥ symbol on its website - meaning it may accept payment in this Japanese currency.,payment,1538866800000,1614326400000,no,https://en.wikipedia.org/wiki/Japanese_yen,
41,Pound Sterling,['Currency'],The website uses the £ symbol on its website - meaning it may accept payment in this British currency.,payment,1538866800000,1614326400000,no,https://en.wikipedia.org/wiki/Pound_sign,
42,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1539730800000,1636268400000,no,http://google.com/tagmanager,
43,Facebook for Websites,,Allows a user to make a website more sociable and connected with integrations from the hugely popular Facebook website.,javascript,1539730800000,1636268400000,no,http://developers.facebook.com/,
44,Facebook SDK,," JavaScript SDK enables you to access all of the features of the Graph API via JavaScript, and it provides a rich set of client-side functionality for authentication and sharing. It differs from Facebook Connect.",javascript,1539730800000,1636268400000,no,http://developers.facebook.com/docs/reference/javascript/,
45,Facebook Signal,,"Journalists use Signal to surface relevant trends, photos, videos and posts from Facebook and Instagram for use in their storytelling and reporting.",analytics,1539730800000,1601017200000,no,https://www.facebook.com/facebookmedia/get-started/signal,
46,Facebook Custom Audiences,['Retargeting / Remarketing'],Custom Audiences from your website makes it possible to reach people who visit your website and deliver the right message to them on Facebook.,ads,1539730800000,1636268400000,no,https://developers.facebook.com/docs/reference/ads-api/custom-audience-website,
47,Google Universal Analytics,,"The analytics.js JavaScript snippet is a new way to measure how users interact with your website. It is similar to the previous Google tracking code, ga.js, but offers more flexibility for developers to customize their implementations.",analytics,1539730800000,1624086000000,no,https://developers.google.com/analytics/devguides/collection/analyticsjs/,Google Analytics
48,Google Analytics,"['Application Performance', 'Audience Measurement', 'Visitor Count Tracking']",Google Analytics offers a host of compelling features and benefits for everyone from senior executives and advertising and marketing professionals to site owners and content developers.,analytics,1539730800000,1636268400000,no,http://google.com/analytics,
49,Facebook Conversion Tracking,['Conversion Optimization'],"Conversion tracking functionality from Facebook, allows a user to track advertisement clicks.",analytics,1539730800000,1636268400000,no,http://www.facebook.com/help/?page=994,
50,Facebook Pixel,,Facebook Pixel is Facebooks conversion tracking system for ads on Facebook to websites.,analytics,1539730800000,1636268400000,no,https://www.facebook.com/business/help/952192354843755,
51,Twitter Ads,"['Ad Network', 'Retargeting / Remarketing']",Twitter advertising includes conversion tracking and re-marketing tools.,ads,1540681200000,1565305200000,no,http://ads.twitter.com,
52,Twitter Website Universal Tag,,A tool from Twitter that makes it possible for advertisers to track website conversions and manage tailored audience campaigns.,analytics,1540681200000,1565305200000,no,https://blog.twitter.com/2016/website-conversion-tracking-and-remarketing-made-easier-and-more-flexible,
53,Twitter Conversion Tracking,"['Conversion Optimization', 'Conversion Tracking']",Twitter ads conversion tracking code.,analytics,1540681200000,1565305200000,no,https://business.twitter.com/en/help/campaign-measurement-and-analytics/conversion-tracking-for-websites.html,
54,Google Remarketing,['Retargeting / Remarketing'],Google code specifically for remarketing/retargeting based advertising.,ads,1540681200000,1587942000000,no,http://www.google.com.au/ads/innovations/remarketing.html,
55,Twitter Analytics,['Conversion Optimization'],A tool that helps website owners understand how much traffic they receive from Twitter and the effectiveness of Twitter integrations on their sites. Includes Twitter Conversion Tracking.,analytics,1540681200000,1565305200000,no,https://dev.twitter.com/blog/introducing-twitter-web-analytics,
56,Google Conversion Tracking,"['Conversion Optimization', 'Conversion Tracking']","This free tool in AdWords can show you what happens after customers click your ad (for example, whether they purchased your product, called from a mobile phone or downloaded your app).",analytics,1540681200000,1587942000000,no,https://support.google.com/adwords/answer/1722054,
57,DoubleClick Bid Manager,['Demand-side Platform'],Programmatic buying platform.,ads,1541286000000,1541286000000,no,https://www.doubleclickbygoogle.com/solutions/digital-marketing/bid-manager/,
58,GlobalSign,['Root Authority'],Certificate provided by GlobalSign.,ssl,1549234800000,1636268400000,no,http://globalsign.com,
59,Ubuntu,,"Ubuntu is a free, Debian derived Linux-based operating system, available with both community and professional support.",Server,1550185200000,1636268400000,no,http://ubuntu.com,
60,MailChimp SPF,['Campaign Management'],This site has an SPF record for MailChimp managed email sending.,mx,1551135600000,1636268400000,maybe,http://mailchimp.com,
61,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1553209200000,1636268400000,no,https://support.google.com/adwords/answer/7548399,
62,YouTube IFrame API,,The IFrame player API lets you embed a YouTube video player on your website and control the player using JavaScript,media,1553209200000,1601017200000,no,https://developers.google.com/youtube/iframe_api_reference,
63,YouTube IFrame Upload,,Lets users upload videos to YouTube from any webpage.,widgets,1553209200000,1601017200000,no,http://developers.google.com/youtube/youtube_upload_widget,
64,AlphaSSL,['Root Authority'],"Certificate provided by AlphaSSL, a GlobalSign company.",ssl,1555455600000,1636268400000,no,http://alphassl.com,
65,Google AdWords Conversion,"['Advertiser Tracking', 'Conversion Tracking']",Adwords conversion tracking code.,analytics,1559516400000,1565305200000,no,https://support.google.com/adwords/answer/6095821#get_tag,Google Conversion Tracking
66,Google Conversion Linker,,Detects the ad click information in your conversion page URLs and stores this information to associate an ad click with a conversion.,analytics,1559516400000,1636268400000,no,https://support.google.com/tagmanager/answer/7549390?hl=en,
67,Impressum,,This page has a link to an 'Impressum' page which is required under German law for German websites.,link,1562367600000,1636268400000,no,https://kb.builtwith.com/special-reports/link-tracking/,
68,DoubleClick Floodlight,,Floodlight is feature of DoubleClick ads that allows advertisers to capture and report on the actions of users who visit their website after viewing or clicking on one of the advertiser's ads.,analytics,1581030000000,1587942000000,no,http://www.google.com/support/dfa/partner/bin/static.py?page=guide.cs&guide=28818,
69,Google Floodlight Counter,,The Floodlight Counter tag allows you to count the number of times someone visits your site after clicking on an advertisement for it.,ads,1581030000000,1636268400000,no,https://support.google.com/tagmanager/answer/6107168?hl=en,
70,Usercentrics,['Privacy Compliance'],Consent based privacy button.,widgets,1582671600000,1636268400000,no,https://usercentrics.com,
71,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1584658800000,1636268400000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
72,Angular 6.0,,Angular version 6.0.*,framework,1584658800000,1584658800000,no,https://angular.io/,Angular
73,Webpack,,webpack takes modules with dependencies and generates static assets representing those modules.,javascript,1584658800000,1636268400000,no,http://webpack.github.io/,
74,Apollo GraphQL,,App development framework.,framework,1584658800000,1584658800000,maybe,https://apollographql.com,
75,Angular,,Mobile and Desktop Framework.,framework,1584658800000,1584658800000,no,https://angular.io,
76,es6 promise,,A polyfill for ES6-style Promises.,javascript,1589065200000,1636268400000,no,https://github.com/stefanpenner/es6-promise,
77,Sendgrid,['Transactional Email'],SendGrid's cloud-based email infrastructure provides businesses with email delivery management.,mx,1589065200000,1636268400000,yes,http://sendgrid.com/,
78,DMARC,['DMARC'],A technical specification created by a group of organizations that want to help reduce the potential for email-based abuse,mx,1589065200000,1636268400000,no,http://www.dmarc.org,
79,Facebook Domain Verification,,Domain Verification provides a way for you to claim ownership of your domain in Facebook Business Manager.,framework,1591398000000,1636268400000,no,https://developers.facebook.com/docs/sharing/domain-verification/,
80,GDPR Consent Management Platform,['Privacy Compliance'],Consumer-facing consent management solution for GDPR compliance based on the IAB Europe's Transparency & Consent framework.,widgets,1601017200000,1601622000000,no,https://iabeurope.eu/tcf-for-cmps/,
81,JSON 3,['Framework'],JSON 3 is a modern JSON implementation compatible with a variety of JavaScript platforms.,javascript,1601622000000,1620802800000,no,https://bestiejs.github.io/json3/,
82,Adobe Dreamweaver,,"Based on the use of certain javascript functions, this page contains code generated, at least initially, by Dreamweaver.",framework,980982000000,1499295600000,no,http://www.adobe.com/products/dreamweaver,
83,Google Analytics Opt-Out Privacy,,A page to opt-out of Google Analytics tracking.,link,1622703600000,1626159600000,no,https://tools.google.com/dlpage/gaoptout,
84,core-js,['Framework'],Modular standard library for JavaScript.,javascript,1624690800000,1636268400000,no,https://github.com/zloirock/core-js,
85,reCAPTCHA,['CAPTCHA'],Anti-bot CAPTCHA widget from Google.,widgets,1624690800000,1636268400000,no,https://www.google.com/recaptcha/intro/index.html,
86,Google Maps,['Maps'],Google maps embedded into the webpage.,mapping,1626937200000,1636268400000,no,http://www.google.com/apis/maps/,
87,Hubspot,['Marketing Automation'],Hubspot provides marketing information and leads via inbounding marketing software.,analytics,1626937200000,1631257200000,yes,http://www.hubspot.com,
88,Hubspot Forms,['Marketing Automation'],Marketing automation form feedback into Hubspot tool.,analytics,1626937200000,1631257200000,yes,http://www.hubspot.com/products/forms,Hubspot
89,KeyCDN,,"CDN for games, software delivery, advertisements, CMS, websites and more.",cdns,1633935600000,1636268400000,maybe,http://keycdn.com,
90,Yoast SEO Premium,['WordPress Plugins'],Premium version of the Yoast WordPress Plugin.,widgets,1634886000000,1636268400000,yes,https://yoast.com/wordpress/plugins/seo-premium/,Yoast WordPress SEO Plugin
91,Yoast WordPress SEO Plugin,['WordPress Plugins'],"Functionality that helps you optimize your pages content, images titles, meta descriptions and more.",widgets,1634886000000,1636268400000,no,https://yoast.com/wordpress/plugins/seo/,Yoast Plugins
92,Sitelinks Search Box,['Site Search'],"With Google sitelinks search box, people can reach your content more quickly from search results.",widgets,1634886000000,1636268400000,no,https://developers.google.com/webmasters/richsnippets/sitelinkssearch?utm_source=wmc-blog&utm_medium=direct-referral&utm_campaign=sitelinks-searchbox,
93,Getty Images,['Image Provider'],This website has images that may have been sourced from Getty Images.,widgets,1634886000000,1636268400000,no,http://gettyimages.com,
94,Apple Mobile Web Clips Icon,,"This page contains an icon for iPhone, iPad and iTouch devices.",mobile,1634886000000,1636268400000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
95,Austrian German,,Website content is written in Austrian German.,language,1634886000000,1636268400000,no,https://en.wikipedia.org/wiki/Language,
96,Yoast Plugins,['WordPress Plugins'],SEO based plugins from Yoast.,widgets,1634886000000,1636268400000,no,http://yoast.com/wordpress/seo/,
97,WordPress,"['Open Source', 'Blog']","WordPress is a state-of-the-art semantic personal publishing platform with a focus on aesthetics, web standards, and usability.",cms,1634886000000,1636268400000,no,http://wordpress.org,
98,GSAP,['Animation'],"GSAP is a suite of tools for scripted, high-performance HTML5 animations that work in all major browsers from GreenSock.",javascript,1635058800000,1636268400000,no,http://greensock.com/gsap/,
99,lodash,['JavaScript Library'],Lo-dash is an alternative and a drop-in replacement for Underscore.js.,javascript,1635058800000,1636268400000,no,http://lodash.com/,
100,lazySizes,,"Lazy loader for images (responsive and normal), iframes and scripts, that detects any visibility changes triggered through user interaction, CSS or JavaScript without configuration.",javascript,1635058800000,1636268400000,no,http://github.com/aFarkas/lazysizes,
101,Vue,['JavaScript Library'],vue.js a JavaScript MVVM framework.,javascript,1635058800000,1636268400000,no,http://vuejs.org,
102,Lightbox,,"Lightbox JS is a simple, unobtrusive script used to overlay images on the current page. It's a snap to setup and works on all modern browsers.",javascript,1636268400000,1636268400000,no,http://www.huddletogether.com/projects/lightbox/,
