,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
92,Seriously Simple Podcasting,['WordPress Plugins'],Podcasting plugin for WordPress.,widgets,1508799600000,1636268400000,no,https://wordpress.org/plugins/seriously-simple-podcasting/,
93,CDN JS,,CloudFlare's CDN with popular javascript frameworks available.,cdn,1513638000000,1636268400000,no,http://cdnjs.com,
94,JW Player Platform,['Online Video Platform'],Hosted JW Player content from JW Player itself.,media,1518217200000,1522796400000,no,http://jwplatform.com,
95,jQuery 1.11.2,,jQuery version 1.11.2,javascript,1518217200000,1518217200000,no,https://blog.jquery.com/.../jquery-1-11-2-and-2-1-3-released-safari-fail-safe-edition/,jQuery
96,PHP 7,,Version 7 of the PHP framework.,framework,1524524400000,1636268400000,no,http://php.net/,PHP
97,Really Simple Discovery,,"Really Simple Discovery is a way to help client software find the services needed to read, edit, or ""work with"" weblogging software.",feeds,1524524400000,1634972400000,no,http://cyber.law.harvard.edu/blogs/gems/tech/rsd.html,
98,Facebook Embedded Video,['Social Video Platform'],Facebook embedded video player.,media,1524524400000,1632207600000,no,https://developers.facebook.com/docs/plugins/embedded-video-player,
99,Google Maps for Work,,Google Maps for work.,mapping,1524524400000,1590966000000,no,https://www.google.com/work/mapsearth/,Google Maps
100,Live Writer Support,,Windows Live Writer Tagging Support Schema,feeds,1524524400000,1636268400000,no,http://windowslivewriter.spaces.live.com,
101,Wordpress 4.9,,WordPress version 4.9.*,cms,1524524400000,1627714800000,no,http://codex.wordpress.org/Version_4.9,WordPress
102,lazySizes,,"Lazy loader for images (responsive and normal), iframes and scripts, that detects any visibility changes triggered through user interaction, CSS or JavaScript without configuration.",javascript,1524524400000,1636268400000,no,http://github.com/aFarkas/lazysizes,
103,Pingback Support,,"A Pingback is one of three types of Linkbacks, methods for Web authors to request notification when somebody links to one of their documents.",feeds,1524524400000,1634972400000,no,http://en.wikipedia.org/wiki/Pingback,
104,jQuery Migrate,['Compatibility'],APIs and features removed from jQuery core,javascript,1525129200000,1633158000000,no,https://github.com/jquery/jquery-migrate,jQuery
105,es6 promise,,A polyfill for ES6-style Promises.,javascript,1525129200000,1636268400000,no,https://github.com/stefanpenner/es6-promise,
106,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1525129200000,1636268400000,no,http://trends.builtwith.com/ssl,
107,Silktide Cookie Consent,,"A free, open source solution to the EU cookie law. Now known as Cookie Consent by Insites.",widgets,1526252400000,1636268400000,no,http://silktide.com/cookieconsent,
108,Sitelinks Search Box,['Site Search'],"With Google sitelinks search box, people can reach your content more quickly from search results.",widgets,1526252400000,1636268400000,no,https://developers.google.com/webmasters/richsnippets/sitelinkssearch?utm_source=wmc-blog&utm_medium=direct-referral&utm_campaign=sitelinks-searchbox,
109,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1526943600000,1636268400000,no,http://apple.com,
110,Google Translate Widget,['Translation'],Provides a widget which lets a visitor translate your webpage into a different language.,widgets,1526943600000,1632207600000,no,http://translate.google.com/translate_tools,
111,Adform,,"Adform provide media planning, buying, optimization, and reporting for all online display advertising.",ads,1527548400000,1632553200000,no,http://www.adform.com,
112,YouTube IFrame API,,The IFrame player API lets you embed a YouTube video player on your website and control the player using JavaScript,media,1529362800000,1550271600000,no,https://developers.google.com/youtube/iframe_api_reference,
113,YouTube IFrame Upload,,Lets users upload videos to YouTube from any webpage.,widgets,1529362800000,1550271600000,no,http://developers.google.com/youtube/youtube_upload_widget,
114,zepto.js,['Framework'],"Zepto.js is a minimalist JavaScript framework for mobile WebKit browsers, with a jQuery-compatible syntax.",javascript,1531004400000,1531004400000,no,http://zeptojs.com/,
115,reCAPTCHA,['CAPTCHA'],Anti-bot CAPTCHA widget from Google.,widgets,1531004400000,1531004400000,no,https://www.google.com/recaptcha/intro/index.html,
116,Polyglot.js,,A tiny I18n helper library from airbnb.,javascript,1531004400000,1531004400000,no,http://airbnb.io/polyglot.js/,
117,Cookie Consent by Osano,['Privacy Compliance'],Popular solution for the EU cookie law. Previously Insites Cookie Consent and Silktide Cookie Consent.,widgets,1548543600000,1636268400000,no,https://cookieconsent.osano.com,
118,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1553209200000,1616828400000,no,https://support.google.com/adwords/answer/7548399,
119,BidTheatre,,Digital marketing ad solution.,ads,1554850800000,1632553200000,no,http://bidtheatre.com,
120,Rubicon Project,,Advertising optimization service.,ads,1562281200000,1633158000000,no,http://rubiconproject.com,
121,Improve Digital,['Ad Exchange'],Private ad exchange network.,ads,1562281200000,1632207600000,no,http://www.improvedigital.com,
122,SpotXchange,,Video ad inventory advertising network.,ads,1562281200000,1632207600000,no,http://www.spotxchange.com/,
123,IponWeb BidSwitch,"['Ad Exchange', 'Fraud Prevention']","BidSwitch facilitates both Supply and Demand technology partners to efficiently and transparently connect, trade and manage multiple RTB partners.",ads,1562281200000,1613376000000,no,http://bidswitch.com,
124,AppNexus,"['Ad Exchange', 'Demand-side Platform']","Provides access to the major exchanges and aggregators, as well as cloud infrastructure scalable to billions of ad impressions a day with a layer of real-time decisioning on top.",ads,1562281200000,1633158000000,no,http://www.appnexus.com/,
125,Pubmatic,['Dynamic Creative Optimization'],PubMatic Enables Ad Optimization Across Every Ad Network,ads,1562281200000,1632207600000,no,http://pubmatic.com,
126,Falk Realtime,,SSP and adserving technology.,ads,1562281200000,1563318000000,no,http://www.falkrealtime.com/,
127,FreeWheel,['Digital Video Ads'],Premium video monetization solutions.,media,1562281200000,1632207600000,no,http://freewheel.tv/,
128,StickyAds TV,['Digital Video Ads'],Video ad platform for publishers.,ads,1562281200000,1632207600000,no,http://stickyads.tv,
129,Smartclip,['Digital Video Ads'],Multiscreen video and brand advertising platform.,ads,1562281200000,1632207600000,no,http://smartclip.com/,
130,Tremor Video,['Digital Video Ads'],Video platform that knows what's inside the video stream before your ad is ever served.,media,1567119600000,1613376000000,yes,http://www.tremorvideo.com/,
131,OnAudience,,DMP and data exchange platform.,ads,1567119600000,1567119600000,no,http://onaudience.com,
132,Visa,['Payment Acceptance'],The website accepts payments with Visa.,payment,1588806000000,1636268400000,no,http://visa.com,
133,Portlane,['Swedish hosting'],Sweden based datacenter and colocation services.,hosting,1589929200000,1609401600000,no,http://portlane.com,
134,Japanese Yen,['Currency'],The website uses the ¥ symbol on its website - meaning it may accept payment in this Japanese currency.,payment,1596870000000,1614585600000,no,https://en.wikipedia.org/wiki/Japanese_yen,
135,Cloudflare JS,,Loads content from Cloudflare CDN.,cdn,1599030000000,1636268400000,no,https://cloudflare.com,
136,Cloudflare Rocket Loader,['Application Performance'],Automatically optimizes your pages to minimize the number of network connections and ensure even third party resources won't slow down page rendering.,analytics,1599548400000,1636268400000,no,https://www.cloudflare.com/features-optimizer,
137,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1600383600000,1633676400000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
138,Organization Schema,['Schema'],"Organization i.e. school, NGO, Corporation.",framework,1606118400000,1636268400000,no,https://schema.org/Organization,
139,SpotX,,Video ad serving platform.,ads,1622444400000,1632207600000,no,http://spotx.tv,
140,React,['JavaScript Library'],A JavaScript library for building user interfaces from Facebook.,javascript,1625209200000,1633158000000,no,https://reactjs.org/,
141,Google Places Library,,Google places Library API for Google Maps,mapping,1627714800000,1636268400000,no,https://developers.google.com/maps/documentation/javascript/places,Google Maps
