,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
27,jQuery UI Tabs,"['jQuery Plugin', 'UI']",Support tabs interfaces using the JQuery library,javascript,1415833200000,1416438000000,no,http://docs.jquery.com/UI/Tabs,jQuery
28,Nivo Slider,['Slider'],A polished JQuery Slider plugin.,javascript,1415833200000,1629183600000,no,http://nivo.dev7studios.com/,
29,jQuery UI,"['jQuery Plugin', 'UI']","jQuery UI provides abstractions for low-level interaction and animation, advanced effects and high-level, themeable widgets, built on top of the jQuery JavaScript Library, that you can use to build highly interactive web applications.",javascript,1415833200000,1635145200000,no,http://jqueryui.com/,jQuery
30,jQuery Validation Engine,['jQuery Plugin'],jQuery validation engine is a Javascript plugin aimed at the validation of form fields in the browser.,javascript,1415833200000,1416438000000,no,https://github.com/posabsolute/jQuery-Validation-Engine,jQuery
31,Wordpress Plugins,,Plugins are tools to extend the functionality of WordPress. The website uses various plugins from WordPress to provide additional functionality. Some of them may be listed here.,widgets,1415833200000,1636268400000,no,http://codex.wordpress.org/Plugins,
32,jQuery Waypoints,,Waypoints is a small jQuery plugin that makes it easy to execute a function whenever you scroll to an element.,javascript,1415833200000,1454540400000,no,http://imakewebthings.github.com/jquery-waypoints/,jQuery
33,WordPress,"['Open Source', 'Blog']","WordPress is a state-of-the-art semantic personal publishing platform with a focus on aesthetics, web standards, and usability.",cms,1415833200000,1636268400000,no,http://wordpress.org,
34,jQuery Mousewheel,['jQuery Plugin'],Adds mouse wheel support to the web site.,javascript,1415833200000,1416438000000,no,http://plugins.jquery.com/project/mousewheel,jQuery
35,FlexSlider,"['jQuery Plugin', 'Slider']",jQuery Slider toolkit from Woothemes.,javascript,1415833200000,1443049200000,no,http://www.woothemes.com/flexslider,
36,AJAX Libraries API,,"The AJAX Libraries API is a content distribution network and loading architecture for the most popular, open source JavaScript libraries.",cdn,1415833200000,1636268400000,no,http://code.google.com/apis/ajaxlibs/documentation/,
37,Apple Mobile Web Clips Icon,,"This page contains an icon for iPhone, iPad and iTouch devices.",mobile,1417042800000,1636268400000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
38,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1417042800000,1636268400000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
39,Yoast Plugins,['WordPress Plugins'],SEO based plugins from Yoast.,widgets,1419462000000,1636268400000,no,http://yoast.com/wordpress/seo/,
40,Facebook Domain Insights,['Social Management'],This website contains tracking information that allows admins to see Facebook Insights out of Facebook to this domain.,analytics,1419462000000,1442876400000,no,http://www.facebook.com/insights/,
41,jQuery Cycle,['jQuery Plugin'],A slideshow plugin for JQuery that supports many different types of transition effects.,javascript,1419462000000,1442876400000,no,http://jquery.malsup.com/cycle/,jQuery
42,Yoast WordPress SEO Plugin,['WordPress Plugins'],"Functionality that helps you optimize your pages content, images titles, meta descriptions and more.",widgets,1419462000000,1636268400000,no,https://yoast.com/wordpress/plugins/seo/,Yoast Plugins
43,Really Simple Discovery,,"Really Simple Discovery is a way to help client software find the services needed to read, edit, or ""work with"" weblogging software.",feeds,1419462000000,1636268400000,no,http://cyber.law.harvard.edu/blogs/gems/tech/rsd.html,
44,jQuery Cookie,['jQuery Plugin'],"A simple, lightweight jQuery plugin for reading, writing and deleting cookies.",javascript,1419462000000,1635145200000,no,https://github.com/carhartl/jquery-cookie,jQuery
45,jQuery QTip,,qTip is an advanced tooltip plugin for the ever popular jQuery JavaScript framework.,javascript,1419462000000,1447196400000,no,http://craigsworks.com/projects/qtip/,jQuery
46,Jarida,['WordPress Theme'],"Responsize WordPress theme for news, magazine of blog based website.",framework,1419462000000,1447196400000,maybe,http://themeforest.net/item/jarida-responsive-wordpress-news-magazine-blog/4309191?ref=garazy,
47,WordPress Grid,,Contains content that may be hosted on the WordPress Grid Hosting CDN.,cdn,1419462000000,1442876400000,no,http://vip.wordpress.com/,
48,Mobile Non Scaleable Content,,"This content is formatted for mobile devices, it does not allow the content to be scaled.",mobile,1419462000000,1634626800000,no,http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html,
49,Twitter Timeline,,"Add your tweets, favourites or searches as a timeline to the website.",widgets,1419462000000,1555542000000,no,http://twitter.com/settings/widgets,
50,Facebook Like Box,,The use of a fan page Like box Facebook page integration.,widgets,1419462000000,1442876400000,no,http://developers.facebook.com/docs/reference/plugins/like-box,
51,Vox,,"Vox is a free personal blogging service.    Blogging is fun again. With powerful privacy controls and hundreds of beautiful designs, Vox is a great place to build your online neighborhood.",cms,1419462000000,1636268400000,no,http://vox.com,
52,Jetpack,['WordPress Plugins'],Provides a WordPress site with features previously only available to WordPress.com users.,widgets,1419462000000,1442876400000,no,https://jetpack.com,
53,Gravatar Profiles,,Creates Gravatar Profiles on the site.,widgets,1419462000000,1635145200000,no,http://blog.gravatar.com/2010/06/02/public-profiles-for-everyone/,
54,Live Writer Support,,Windows Live Writer Tagging Support Schema,feeds,1419462000000,1636268400000,no,http://windowslivewriter.spaces.live.com,
55,jQuery Form,['jQuery Plugin'],jQuery Form Plugin allows you to easily and unobtrusively upgrade HTML forms to use AJAX.,javascript,1419462000000,1632207600000,no,http://jquery.malsup.com/form/,jQuery
56,Twitter Platform,,The page embeds the Twitter platform in one method or another.,javascript,1419462000000,1624690800000,no,http://twitter.com/about/resources,
57,Facebook SDK,," JavaScript SDK enables you to access all of the features of the Graph API via JavaScript, and it provides a rich set of client-side functionality for authentication and sharing. It differs from Facebook Connect.",javascript,1419462000000,1555542000000,no,http://developers.facebook.com/docs/reference/javascript/,
58,WP Super Cache,['WordPress Plugins'],WP Super Cache is a page cache generation tool for WordPress.,widgets,1419462000000,1442876400000,no,http://wordpress.org/extend/plugins/wp-super-cache/,
59,jQuery BlockUI,,"jQuery BlockUI Plugin lets you simulate synchronous behavior when using AJAX, without locking the browser.",javascript,1419462000000,1442876400000,no,http://jquery.malsup.com/block/,jQuery
60,Facebook for Websites,,Allows a user to make a website more sociable and connected with integrations from the hugely popular Facebook website.,javascript,1419462000000,1555542000000,no,http://developers.facebook.com/,
61,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1419462000000,1633158000000,no,http://www.php.net,
62,Pingback Support,,"A Pingback is one of three types of Linkbacks, methods for Web authors to request notification when somebody links to one of their documents.",feeds,1419462000000,1481756400000,no,http://en.wikipedia.org/wiki/Pingback,
63,WooCommerce,['Non Platform'],Transforms your WordPress website into an online store.,shop,1419462000000,1447196400000,no,https://woocommerce.com,
64,WordPress 4.0,,WordPress version 4.0.*,cms,1419462000000,1442876400000,no,http://codex.wordpress.org/Version_4.0,WordPress
65,Facebook Like,['Social Sharing'],"Allows users to Like items they find on the web, similar to how you Like items within Facebook.",widgets,1419462000000,1428883200000,no,http://developers.facebook.com/docs/reference/plugins/like,
66,jQuery prettyPhoto,['jQuery Plugin'],prettyPhoto is a jQuery lightbox clone which supports additional meta types such as video.,javascript,1420066800000,1428883200000,no,http://www.no-margin-for-errors.com/projects/prettyphoto-jquery-lightbox-clone/,jQuery
67,Akamai,,Akamai provides a distributed computing platform for global Internet content and application delivery.,cdn,1420066800000,1437606000000,no,http://akamai.com,
68,Content Delivery Network,,This page contains links that give the impression that some of the site contents are stored on a content delivery network.,CDN,1420066800000,1555455600000,no,http://en.wikipedia.org/wiki/Content_Delivery_Network,
69,Twitter CDN,,"This page contains content sourced from the Twitter CDN, either by the use of Widgets or linking to image content on twimg.com currently hosted by Akamai and Amazon.",cdn,1420066800000,1555455600000,no,http://twitter.com,
70,WooCommerce 2.2,['Non Platform'],WooCommerce version 2.2.*,shop,1422658800000,1437519600000,no,http://woocommerce.com,WooCommerce
71,Google API,,The website uses some form of Google APIs to provide interaction with the many API's Google Providers.,javascript,1424300400000,1428883200000,no,http://code.google.com,
72,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1424300400000,1635145200000,no,https://google.com,
73,CloudFront,,"Amazon CloudFront is a web service for content delivery. It integrates with other Amazon Web Services to give developers and businesses an easy way to distribute content to end users with low latency, high data transfer speeds, and no commitments.",cdn,1429138800000,1442985058771,no,http://aws.amazon.com/cloudfront/,
74,Shareaholic,"['Audience Measurement', 'Personalization', 'Retargeting / Remarketing', 'Social Management']",Browser and website analytics tools.,analytics,1429138800000,1442985058771,no,http://shareaholic.com/,
75,Slider Revolution,['WordPress Plugins'],A response sliding image plugin.,widgets,1429138800000,1430296257075,no,http://codecanyon.net/item/slider-revolution-responsive-wordpress-plugin/2751380?ref=garazy,
76,Wordpress 4.1,,WordPress version 4.1.*,cms,1429152881253,1430296257075,no,http://codex.wordpress.org/Version_4.1,WordPress
77,GSAP,['Animation'],"GSAP is a suite of tools for scripted, high-performance HTML5 animations that work in all major browsers from GreenSock.",javascript,1429138800000,1481756400000,no,http://greensock.com/gsap/,
78,jQuery 1.8.0,,jQuery version 1.8.0,javascript,1429138800000,1430348400000,no,http://blog.jquery.com/2012/08/09/jquery-1-8-released/,jQuery
79,Contact Form 7,['Feedback Forms and Surveys'],"Specifically designed for wordpress blogs. Contact Form 7 can manage multiple contact forms, plus you can customize the form and the mail contents flexibly with simple markup.",widgets,1429138800000,1636268400000,no,http://wordpress.org/extend/plugins/contact-form-7/,
80,WordPress Weekly Activity,['Blog'],The WordPress site has new blog activity on a weekly interval.,cms,1429570800000,1452466800000,no,http://wordpress.com,WordPress
81,LayerSlider Responsive,['WordPress Plugins'],LayerSlider is the most advanced Responsive WordPress Slider Plugin.,widgets,1429743600000,1481756400000,no,http://kreaturamedia.com/layerslider-responsive-wordpress-slider-plugin/,
82,CookieYes for WordPress,['Privacy Compliance'],A simple way to show how your website complies with the EU Cookie Law.,widgets,1429743600000,1481756400000,no,https://wordpress.org/plugins/cookie-law-info/,
83,Visual Composer,['WordPress Plugins'],Visual Composer page builder plugin for WordPress – take full control over your site. Build any layout you can imagine with a drag and drop editor.,widgets,1429743600000,1481756400000,no,https://visualcomposer.com/,
84,Wordpress 4.2,,WordPress version 4.2.*,cms,1430892295868,1440558566667,no,http://codex.wordpress.org/Version_4.2,WordPress
85,Google Hosted Libraries,,"Google Hosted Libraries is a globally available content distribution network for the most popular, open-source JavaScript libraries.",javascript,1431558000000,1636268400000,no,https://developers.google.com/speed/libraries/,
86,Google Hosted jQuery,,jQuery hoted at Google.,javascript,1431558000000,1636268400000,no,https://developers.google.com/speed/libraries/,Google Hosted Libraries
87,VigLink,['Contextual Advertising'],"Automatically participate in every relevant affiliate program without the need to signup, also includes Driving Revenue which VigLink have acquired.",ads,1431558000000,1440630000000,no,http://viglink.com,
88,Twemoji,,Twitter Emoji for Everyone,widgets,1432767600000,1633158000000,no,https://github.com/twitter/twemoji,
89,Wordpress Monthly Activity,['Blog'],The WordPress site has new blog activity on a monthly interval.,cms,1437519600000,1479855600000,no,http://wordpress.com,WordPress
90,Wordpress 4.3,,WordPress version 4.3.*,cms,1440630000000,1459983600000,no,http://codex.wordpress.org/Version_4.3,WordPress
91,Wordpress Daily Activity,,The WordPress site has new blog activity on a daily interval.,cms,1442876400000,1458601200000,no,http://wordpress.com,WordPress
92,Froogaloop,,"Froogaloop is a small Javascript utility framework to help with the complexities
involved in dealing with using the Javascript API through window.postMessage
for controlling Vimeo's Moogaloop video player.",javascript,1444690800000,1481756400000,no,https://github.com/vimeo/froogaloop,
93,Facebook Comments,,Allows users to comment on a sites content and share that on their Facebook wall and streams.,widgets,1444690800000,1481756400000,no,http://developers.facebook.com/docs/reference/plugins/comments,
94,MailChimp,['Feedback Forms and Surveys'],MailChimp is a widely used Mailng List delivery and support service.,widgets,1444690800000,1448492400000,maybe,http://www.mailchimp.com,
95,Google Conversion Tracking,"['Conversion Optimization', 'Conversion Tracking']","This free tool in AdWords can show you what happens after customers click your ad (for example, whether they purchased your product, called from a mobile phone or downloaded your app).",analytics,1446678000000,1481756400000,no,https://support.google.com/adwords/answer/1722054,
96,Google Remarketing,['Retargeting / Remarketing'],Google code specifically for remarketing/retargeting based advertising.,ads,1446678000000,1481756400000,no,http://www.google.com.au/ads/innovations/remarketing.html,
97,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1446678000000,1555455600000,no,http://www.doubleclick.com,
98,WhatsApp,,WhatsApp protocol links and SMS API.,widgets,1446678000000,1635145200000,no,https://www.whatsapp.com,
99,Euro,['Currency'],The website uses the € symbol on its website - meaning it may accept payment in Euros.,payment,1447887600000,1635145200000,no,https://en.wikipedia.org/wiki/Euro,
100,SPF,,The Sender Policy Framework is an open standard specifying a technical method to prevent sender address forgery.,mx,1456354800000,1636268400000,no,http://www.openspf.org/,
101,Dedicated Hosting,,This website is on an IP address not shared with other domains - it is more likely this website is not using shared hosting for this reason.,hosting,1458601200000,1462834800000,no,https://en.wikipedia.org/wiki/Dedicated_hosting_service,
102,Wordpress 4.5,,WordPress version 4.5.*,cms,1462834800000,1481756400000,no,http://codex.wordpress.org/Version_4.5,WordPress
103,1and1,['UK hosting'],"1&1 internet packaged hosting, mail and eCommerce solutions owned by United Internet and incorporating Schlund and Partners.",hosting,1462834800000,1554850800000,no,http://1and1.com,
104,United Internet AG,['German hosting'],Internet hosting providers incorporating Schlund+Partner AG.,hosting,1463007600000,1527894000000,no,http://united-internet.de,
105,jQuery CDN,,The jQuery Amazon S3 Content Delivery Network,cdn,1462834800000,1465426800000,no,http://blog.jquery.com/2008/11/19/cloudfront-cdn-for-jquery/,
106,1and1 DNS,,DNS services provided by 1&1.,ns,1462834800000,1636268400000,no,http://1and1.com,
107,Google Tag Manager,['Tag Management'],Tag management that lets you add and update website tags without changes to underlying website code.,widgets,1465426800000,1632207600000,no,http://google.com/tagmanager,
108,Twitter Ads,"['Ad Network', 'Retargeting / Remarketing']",Twitter advertising includes conversion tracking and re-marketing tools.,ads,1466722800000,1477868400000,no,http://ads.twitter.com,
109,Facebook Custom Audiences,['Retargeting / Remarketing'],Custom Audiences from your website makes it possible to reach people who visit your website and deliver the right message to them on Facebook.,ads,1466722800000,1555455600000,no,https://developers.facebook.com/docs/reference/ads-api/custom-audience-website,
110,Twitter Analytics,['Conversion Optimization'],A tool that helps website owners understand how much traffic they receive from Twitter and the effectiveness of Twitter integrations on their sites. Includes Twitter Conversion Tracking.,analytics,1466722800000,1477868400000,no,https://dev.twitter.com/blog/introducing-twitter-web-analytics,
111,IPv6,,The website has an IPv6 record.,Server,1477522800000,1616223600000,no,http://en.wikipedia.org/wiki/IPv6,
112,PHP 7,,Version 7 of the PHP framework.,framework,1481065200000,1577142000000,no,http://php.net/,PHP
113,jQuery 1.3.2,,jQuery version 1.3.2,javascript,1482361200000,1540767600000,no,http://blog.jquery.com/2009/02/20/jquery-1-3-2-released/,jQuery
114,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1483052400000,1636268400000,no,http://trends.builtwith.com/ssl,
115,Facebook CDN,,This page has content that links to the Facebook content delivery network.,cdn,1488236400000,1555455600000,no,http://www.facebook.com,
116,Spanish,,Website content is written in Spanish.,language,1496530800000,1636268400000,no,http://es.wikipedia.org,
117,Respond,['Compatibility'],"A fast & lightweight polyfill for min/max-width CSS3 Media Queries (for IE 6-8, and more)",javascript,1502233200000,1629183600000,no,https://github.com/scottjehl/Respond,
118,bxSlider,"['jQuery Plugin', 'Slider', 'UI']",Response jQuery Content Slider,javascript,1505775600000,1555455600000,no,http://bxslider.com/,
119,Facebook Graph API,,This site has content that utilizes the Facebook Graph API,javascript,1518217200000,1518217200000,no,http://developers.facebook.com/docs/api,
120,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1526598000000,1636268400000,no,http://apple.com,
121,Vimeo CDN,,This page uses content from the Vimeo CDN.,cdn,1528153200000,1528153200000,no,http://vimeo.com,
122,DigiCert SSL,['Root Authority'],Certificate provided by DigiCert.,ssl,1529967600000,1636268400000,no,http://www.digicert.com/,
123,Facebook Signal,,"Journalists use Signal to surface relevant trends, photos, videos and posts from Facebook and Instagram for use in their storytelling and reporting.",analytics,1538521200000,1555455600000,no,https://www.facebook.com/facebookmedia/get-started/signal,
124,Hotjar,"['Audience Measurement', 'Conversion Optimization', 'Feedback Forms and Surveys']","A heatmap, survey, feedback and funnel application.",analytics,1538521200000,1555455600000,yes,http://hotjar.com,
125,Facebook Conversion Tracking,['Conversion Optimization'],"Conversion tracking functionality from Facebook, allows a user to track advertisement clicks.",analytics,1538521200000,1555455600000,no,http://www.facebook.com/help/?page=994,
126,Facebook Pixel,,Facebook Pixel is Facebooks conversion tracking system for ads on Facebook to websites.,analytics,1538521200000,1555455600000,no,https://www.facebook.com/business/help/952192354843755,
127,Cloudflare,,Automatically optimizes the delivery of your web pages so your visitors get the fastest page load times and best performance.,cdn,1541286000000,1541286000000,no,http://www.cloudflare.com/,
128,Cloudflare Hosting,"['US hosting', 'Cloud Hosting', 'Cloud PaaS']",Supercharged web hosting service.,hosting,1541286000000,1541286000000,no,http://cloudflare.com,
129,LinkedIn Insights,['Conversion Optimization'],The LinkedIn Insight Tag is a piece of lightweight JavaScript code that you can add to your website to enable in-depth campaign reporting and unlock valuable insights about your website visitors and for conversion optimization of ads.,analytics,1553209200000,1555455600000,no,https://business.linkedin.com/marketing-solutions,
130,Global Site Tag,,"Google's primary tag for Google Measurement/Conversion Tracking, Adwords and DoubleClick.",analytics,1553209200000,1632207600000,no,https://support.google.com/adwords/answer/7548399,
131,AddThis,"['Social Sharing', 'Bookmarking']",Widgets that allow visitors to save and promote the site.,widgets,1553209200000,1555455600000,no,http://addthis.com,
132,LinkedIn Ads,,LinkedIn advertising solutions.,ads,1554418800000,1555455600000,no,http://linkedin.com/ads,
133,Bizo,"['Ad Network', 'Data Management Platform']",Advertising platform spun off from zoominfo.com now owned by LinkedIn.,ads,1554418800000,1555455600000,no,http://www.bizo.com,
134,nginx,,nginx [engine x] is a HTTP server and mail proxy server written by Igor Sysoev.,Web Server,1555196400000,1633244400000,no,http://nginx.net/,
135,Parallels Plesk Panel,,"Host and manage websites and servers at any scale, includes virtualization software.",Server,1555196400000,1636268400000,no,http://www.parallels.com/products/plesk/,
136,Yoast SEO Premium,['WordPress Plugins'],Premium version of the Yoast WordPress Plugin.,widgets,1556146800000,1636268400000,yes,https://yoast.com/wordpress/plugins/seo-premium/,Yoast WordPress SEO Plugin
137,Sitelinks Search Box,['Site Search'],"With Google sitelinks search box, people can reach your content more quickly from search results.",widgets,1556146800000,1636268400000,no,https://developers.google.com/webmasters/richsnippets/sitelinkssearch?utm_source=wmc-blog&utm_medium=direct-referral&utm_campaign=sitelinks-searchbox,
138,CDN JS,,CloudFlare's CDN with popular javascript frameworks available.,cdn,1556146800000,1636268400000,no,http://cdnjs.com,
139,GDPR Cookie Compliance,"['Privacy Compliance', 'WordPress Plugins']",WordPress widget to assist with GDPR cookie consent compliance requirements.,widgets,1556146800000,1636268400000,no,https://wordpress.org/plugins/gdpr-cookie-compliance/,
140,jQuery 3.3.1,,jQuery version 3.3.1,javascript,1556146800000,1579215600000,no,https://blog.jquery.com/2018/01/20/jquery-3-3-1-fixed-dependencies-in-release-tag/,jQuery
141,Wordpress 5.0,,Wordpress version 5.0.*,cms,1556146800000,1556838000000,no,https://make.wordpress.org/core/5-0/,WordPress
142,Apple Mobile Web App Status Bar Style,,Minimizes the status bar that is displayed at the top of the screen on iOS.,mobile,1556146800000,1636268400000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
143,The Events Calendar,"['Bookings', 'WordPress Plugins']",The Events Calendar is an extensible plugin that lets you easily share your events.,widgets,1556146800000,1622098800000,no,http://wordpress.org/plugins/the-events-calendar/,
144,WordPress Pro Event Calendar,['WordPress Plugins'], Pro Event Calendar plugin adds a professional and sleek calendar to your posts or pages.,widgets,1556146800000,1579215600000,no,http://codecanyon.net/item/wordpress-pro-event-calendar/2485867?ref=garazy,
145,jQuery Placeholder,['jQuery Plugin'],The jQuery placeholder easily allows you to emulate the placeholder attribute on input fields for all browsers.,javascript,1556146800000,1579215600000,no,https://github.com/mathiasbynens/jquery-placeholder,jQuery
146,WordPress 5.2,,WordPress version 5.2.*,cms,1558566000000,1574290800000,no,http://codex.wordpress.org/Version_5.2,WordPress
147,GeoTrust EV,"['Extended Validation', 'Root Authority']",EV Certificate form GeoTrust,ssl,1559516400000,1632898800000,yes,http://geotrust.com,GeoTrust SSL
148,MailChimp SPF,['Campaign Management'],This site has an SPF record for MailChimp managed email sending.,mx,1563231600000,1636268400000,maybe,http://mailchimp.com,
149,Stripe,"['Checkout Buttons', 'Payments Processor']",Stripe makes it easy for developers to accept credit cards on the web.,payment,1566774000000,1636268400000,no,https://stripe.com/,
150,Stripe v3,,Version 3 of Stripe Integration.,payment,1566774000000,1636268400000,no,https://stripe.com,Stripe
151,PDF Embedder,['WordPress Plugins'],Upload PDFs and embed them straight into a Wordpress site.,widgets,1567551600000,1572649200000,no,https://wordpress.org/plugins/pdf-embedder/,
152,Pound Sterling,['Currency'],The website uses the £ symbol on its website - meaning it may accept payment in this British currency.,payment,1568502000000,1568502000000,no,https://en.wikipedia.org/wiki/Pound_sign,
153,Japanese Yen,['Currency'],The website uses the ¥ symbol on its website - meaning it may accept payment in this Japanese currency.,payment,1568502000000,1568502000000,no,https://en.wikipedia.org/wiki/Japanese_yen,
154,GetResponse SPF,,Email sent out via GetResponse email marketing platform.,mx,1571353200000,1636268400000,no,http://getresponse.com,
155,Moove GDPR Cookie Compliance,"['Privacy Compliance', 'WordPress Plugins']",GDPR Cookie Compliance plugin for Wordpress.,widgets,1572649200000,1636268400000,no,https://wordpress.org/plugins/gdpr-cookie-compliance/,
156,WordPress 5.3,,WordPress version 5.3.*,cms,1575327600000,1576710000000,no,https://make.wordpress.org/core/5-3/,WordPress
157,Moment JS,['JavaScript Library'],"moment.js is a date library for parsing, validating, manipulating, and formatting dates.",javascript,1575327600000,1579215600000,no,http://momentjs.com,
158,reCAPTCHA,['CAPTCHA'],Anti-bot CAPTCHA widget from Google.,widgets,1576710000000,1636268400000,no,https://www.google.com/recaptcha/intro/index.html,
159,reCAPTCHA v3,['CAPTCHA'],eCAPTCHA v3 returns a score for each request without user friction.,widgets,1576710000000,1635145200000,no,https://developers.google.com/recaptcha/docs/v3,reCAPTCHA
160,Google Apps for Business,['Business Email Hosting'],"Web-based email, calendar, and documents for teams. Renamed to Google Apps for Work, but now known as G Suite from Google Cloud.",mx,1579215600000,1636268400000,no,http://www.google.com/a,
161,OVH,"['Canadian hosting', 'Dedicated Hosting', 'French hosting']",Hosting solutions provider.,hosting,1579215600000,1634626800000,no,http://www.ovh.co.uk,
162,jQuery 3.4.1,,jQuery version 3.4.1,javascript,1581030000000,1636268400000,no,https://blog.jquery.com/2019/05/01/jquery-3-4-1-triggering-focus-events-in-ie-and-finding-root-elements-in-ios-10/,jQuery
163,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1585263600000,1628146800000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
