,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
30,jQuery 1.9.1,,jQuery version 1.9.1,javascript,1520550000000,1636268400000,no,http://blog.jquery.com/2013/02/04/jquery-1-9-1-released/,jQuery
31,FlexSlider,"['jQuery Plugin', 'Slider']",jQuery Slider toolkit from Woothemes.,javascript,1520550000000,1636268400000,no,http://www.woothemes.com/flexslider,
32,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1520550000000,1636268400000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
33,AJAX Libraries API,,"The AJAX Libraries API is a content distribution network and loading architecture for the most popular, open source JavaScript libraries.",cdn,1520550000000,1636268400000,no,http://code.google.com/apis/ajaxlibs/documentation/,
34,SuperFish Menu,,Superfish is an enhanced Suckerfish-style menu jQuery plugin that takes an existing pure CSS drop-down menus and adds much-sought-after enhancements.,javascript,1520550000000,1636268400000,no,http://users.tpg.com.au/j_birch/plugins/superfish/,
35,Content Delivery Network,,This page contains links that give the impression that some of the site contents are stored on a content delivery network.,CDN,1526252400000,1636268400000,no,http://en.wikipedia.org/wiki/Content_Delivery_Network,
36,Bootstrap.js,['JavaScript Library'],Twitter Bootstrap JS components.,javascript,1526252400000,1636268400000,no,https://getbootstrap.com/javascript/,
37,Typeahead.js,,typeahead.js is an autocomplete library from Twitter.,javascript,1526252400000,1624518000000,no,https://github.com/twitter/typeahead.js,
38,Cart Functionality,['Non Platform'],The site has a link to a shopping cart which is not categorized under any of the cart technologies we track (custom implementation or not tracked yet).,shop,1526252400000,1636268400000,no,http://builtwith.com/ecommerce,
39,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1526338800000,1636268400000,no,http://apple.com,
40,CPanel SSL,,CPanel certificate.,ssl,1527548400000,1635750000000,no,http://cpanel.com,
41,Silktide Cookie Consent,,"A free, open source solution to the EU cookie law. Now known as Cookie Consent by Insites.",widgets,1527807600000,1636268400000,no,http://silktide.com/cookieconsent,
42,Google Search Appliance,['Enterprise'],Google Search for Work system provides searching of internal business systems.,cms,1528239600000,1624518000000,yes,https://www.google.com.au/work/search/products/gsa.html,
43,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1529017200000,1636268400000,no,http://trends.builtwith.com/ssl,
44,Pound Sterling,['Currency'],The website uses the £ symbol on its website - meaning it may accept payment in this British currency.,payment,1537743600000,1623999600000,no,https://en.wikipedia.org/wiki/Pound_sign,
45,Japanese Yen,['Currency'],The website uses the ¥ symbol on its website - meaning it may accept payment in this Japanese currency.,payment,1537743600000,1614499200000,no,https://en.wikipedia.org/wiki/Japanese_yen,
46,GlobalSign Domain Verification,,Domain verification for SSL certificate validation.,framework,1538694000000,1636268400000,no,https://support.globalsign.com/customer/portal/articles/2167245-performing-domain-verification---dns-txt-record,
47,SpamExperts,['Business Email Hosting'],Filter incoming and outgoing email for spam.,mx,1547766000000,1636268400000,yes,http://www.spamexperts.com/,
48,Euro,['Currency'],The website uses the € symbol on its website - meaning it may accept payment in Euros.,payment,1548025200000,1636268400000,no,https://en.wikipedia.org/wiki/Euro,
49,PTisp,,"Hosting, VPS and Cloud services from Portugal.",hosting,1560380400000,1636268400000,no,https://ptisp.com,
50,Cookie Consent by Osano,['Privacy Compliance'],Popular solution for the EU cookie law. Previously Insites Cookie Consent and Silktide Cookie Consent.,widgets,1563231600000,1636268400000,no,https://cookieconsent.osano.com,
51,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1586991600000,1636268400000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
52,jQuery Migrate,['Compatibility'],APIs and features removed from jQuery core,javascript,1591052400000,1633158000000,no,https://github.com/jquery/jquery-migrate,jQuery
53,Plans and Pricing,,"The website contains a link to a ""Plans"" or ""Pricing"" page - useful for finding SaaS tools.",link,1600153200000,1600153200000,no,https://kb.builtwith.com/special-reports/link-tracking/,
54,Portuguese,,Website content is written in Portuguese.,language,1600383600000,1636268400000,no,http://pt.wikipedia.org,
55,K2,['Open Source'],Content extension system for Joomla.,cms,1610956800000,1636268400000,no,https://getk2.org,
56,jsDelivr,,"A free CDN where Javascript developers can host their files. Encompasses MaxCDN, and BootstrapCDN.",cdn,1625468400000,1636268400000,no,http://www.jsdelivr.com/,
